faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,detector,faults_pred,delta
8,1,458,0.27349,3725.6,4450.4,9.6287,27.058,42.291,2725.3,74.15,120.43,0.30003,80.773,49.257,2653.0,24.003,51.15,3133.1,21.952,61.832,121.65,334.41,94.525,77.675,30.87,8.7496,27.038,6.9084,18.982,1.6924,31.321,13.387,25.155,1.468,19.684,2.3746,5.0472,2.3151,0.02507,0.8666,0.11334,53.754,43.339,62.619,52.869,26.386,64.287,20.663,36.328,35.914,49.194,22.234,41.147,19.698,1,8,1
8,1,459,0.2693,3681.3,4433.8,9.5253,27.024,42.968,2726.1,75.541,120.4,0.29916,80.461,49.533,2653.9,26.068,49.854,3134.3,22.795,61.733,121.72,335.05,94.306,77.419,30.87,8.7496,27.038,6.9084,18.982,1.6924,31.321,13.387,25.155,1.468,19.684,2.3746,5.0472,2.3151,0.02507,0.8666,0.11334,53.754,43.339,63.382,53.069,26.798,63.192,20.649,36.435,36.726,46.197,22.241,41.486,17.758,1,8,1
8,1,460,0.32702,3648.4,4505.1,9.5664,26.616,42.302,2730.1,75.454,120.44,0.3157,80.382,49.028,2658.3,24.882,48.34,3136.1,21.862,61.606,120.49,336.32,94.428,77.453,30.967,8.5274,27.336,6.9138,18.632,1.6985,31.736,13.378,25.045,1.3126,18.72,2.3886,4.926,2.27,0.02507,0.8666,0.11334,53.754,43.339,63.07,53.843,32.219,63.308,21.064,37.787,35.241,42.693,22.37,41.802,20.009,1,8,1
8,1,461,0.32843,3648.4,4487.2,9.3728,27.311,42.597,2731.6,75.792,120.42,0.31448,80.012,49.619,2658.9,24.397,48.34,3135.1,22.181,61.465,122.17,337.33,94.412,77.147,30.967,8.5274,27.336,6.9138,18.632,1.6985,31.736,13.378,25.045,1.3126,18.72,2.3886,4.926,2.27,0.02507,0.8666,0.11334,53.754,43.339,63.07,54.058,32.08,64.608,21.591,37.936,36.979,42.693,22.245,41.794,19.321,1,8,1
8,1,462,0.33277,3694.8,4500.4,9.5275,26.91,42.921,2732.5,75.258,120.39,0.313,79.696,49.289,2660.3,26.321,51.327,3134.8,23.395,61.34,123.01,339.18,94.327,77.121,31.395,8.4545,27.364,7.0418,18.777,1.6884,31.767,13.527,25.269,1.3669,18.782,2.3033,4.9311,2.3873,0.039687,0.89637,0.10979,54.761,43.268,62.196,54.755,32.395,62.701,21.784,37.221,36.008,49.604,22.524,41.378,16.506,1,8,1
8,1,463,0.33319,3663.4,4547.2,9.584,27.005,42.651,2738.1,74.582,120.44,0.31554,79.923,49.29,2667.1,24.481,50.723,3136.8,23.326,61.26,124.57,340.96,94.255,77.455,31.395,8.4545,27.364,7.0418,18.777,1.6884,31.767,13.527,25.269,1.3669,18.782,2.3033,4.9311,2.3873,0.039687,0.89637,0.10979,54.761,43.268,62.736,54.195,32.354,62.961,22.702,36.911,36.01,48.207,22.559,42.214,16.676,1,8,1
8,1,464,0.29945,3617.3,4511.3,9.6062,26.492,42.595,2737.0,74.374,120.4,0.32601,79.671,50.442,2666.2,25.221,49.315,3135.6,23.647,61.221,123.58,341.88,94.413,77.001,32.122,8.677,27.127,6.7721,18.869,1.6508,31.918,13.388,25.43,1.3159,18.737,2.302,4.8595,2.2414,0.039687,0.89637,0.10979,54.761,43.268,62.316,54.281,29.604,63.061,22.626,39.081,39.401,44.949,22.823,41.732,15.978,1,8,1
8,1,465,0.30055,3624.4,4537.2,9.4974,26.619,42.661,2736.1,74.434,120.4,0.329,79.316,48.77,2665.5,24.883,50.343,3131.3,22.998,61.12,126.06,343.86,94.396,76.815,32.122,8.677,27.127,6.7721,18.869,1.6508,31.918,13.388,25.43,1.3159,18.737,2.302,4.8595,2.2414,0.039687,0.89637,0.10979,54.761,43.268,62.193,53.971,29.495,61.312,23.294,38.716,34.479,47.327,22.78,42.21,17.602,1,8,1
8,1,466,0.23299,3692.7,4534.3,9.5383,26.835,42.595,2737.2,75.853,120.38,0.31294,79.326,49.056,2666.9,27.707,49.244,3129.6,22.198,61.069,127.99,345.34,94.351,77.321,31.588,8.5897,27.008,6.9521,18.568,1.6879,32.274,13.381,24.784,1.2665,18.655,2.3174,4.7172,2.2508,0.039687,0.89637,0.10979,54.761,43.268,63.361,53.771,23.181,63.175,23.779,36.419,35.322,44.783,22.79,41.531,19.509,1,13,1
8,1,467,0.23356,3698.5,4477.6,9.5587,26.819,42.552,2737.8,75.425,120.44,0.31391,79.565,50.774,2668.7,24.609,50.781,3128.0,23.099,61.111,128.95,346.45,94.077,77.69,31.588,8.5897,27.008,6.9521,18.568,1.6879,32.274,13.381,24.784,1.2665,18.655,2.3174,4.7172,2.2508,0.021764,0.89259,0.10523,53.909,43.416,63.261,54.449,23.125,62.325,24.35,36.3,40.378,48.341,23.725,42.736,17.359,1,12,1
8,1,468,0.28832,3637.2,4534.8,9.5914,27.097,42.291,2737.3,75.839,120.4,0.30798,79.697,49.154,2667.6,23.607,50.913,3127.1,22.156,61.244,130.86,347.18,94.175,77.207,32.48,8.438,27.32,6.8774,18.168,1.6483,32.97,13.351,25.256,1.1711,18.266,2.2771,4.7621,2.2511,0.021764,0.89259,0.10523,53.909,43.416,62.756,54.512,28.57,59.89,24.436,36.173,35.61,48.646,24.089,41.378,19.635,1,8,1
8,1,469,0.29006,3646.5,4551.9,9.3699,27.084,42.588,2733.0,75.475,120.42,0.31348,79.383,50.43,2663.5,25.701,50.594,3122.2,23.196,61.309,131.37,349.05,94.198,77.297,32.48,8.438,27.32,6.8774,18.168,1.6483,32.97,13.351,25.256,1.1711,18.266,2.2771,4.7621,2.2511,0.021764,0.89259,0.10523,53.909,43.416,62.595,54.307,28.399,61.084,24.615,35.501,39.364,47.909,24.579,42.212,17.193,1,13,1
8,1,470,0.20631,3684.7,4624.8,9.4145,27.176,42.383,2728.4,75.82,120.39,0.30706,79.2,50.943,2659.5,24.438,49.847,3115.4,23.548,61.351,134.79,349.84,94.29,76.903,32.8,8.5954,26.895,6.6364,18.457,1.6781,33.016,13.403,24.825,1.206,18.216,2.2635,4.758,2.2356,0.021764,0.89259,0.10523,53.909,43.416,62.563,54.487,19.982,62.193,25.019,34.808,40.875,46.181,24.806,41.663,16.426,1,8,1
8,1,471,0.20518,3679.0,4578.0,9.4658,26.923,42.42,2728.8,75.65,120.41,0.30365,79.449,49.206,2659.5,25.049,50.329,3113.7,23.066,61.418,137.22,350.84,94.339,77.549,32.8,8.5954,26.895,6.6364,18.457,1.6781,33.016,13.403,24.825,1.206,18.216,2.2635,4.758,2.2356,0.021764,0.89259,0.10523,53.909,43.416,62.66,55.046,20.093,61.549,25.263,35.224,35.764,47.296,25.121,42.008,17.538,1,13,1
8,1,472,0.16739,3730.1,4520.0,9.3074,26.829,42.248,2724.3,75.932,120.43,0.30522,79.48,50.298,2656.0,24.451,50.345,3110.6,22.539,61.539,138.32,350.73,94.173,76.812,33.469,8.4475,26.291,6.9458,18.212,1.6699,34.118,13.394,24.305,1.3005,18.452,2.295,4.7599,2.1722,0.012987,0.93065,0.10793,54.236,44.28,64.013,55.11,16.811,60.869,25.052,35.761,38.978,47.332,25.554,42.141,18.852,1,8,1
8,1,473,0.16934,3710.5,4569.0,9.2076,27.023,42.438,2719.4,74.928,120.37,0.30473,79.445,50.023,2651.1,24.643,49.633,3105.0,23.738,61.656,141.84,350.36,94.268,77.143,33.469,8.4475,26.291,6.9458,18.212,1.6699,34.118,13.394,24.305,1.3005,18.452,2.295,4.7599,2.1722,0.012987,0.93065,0.10793,54.236,44.28,64.351,54.523,16.619,61.175,24.922,35.82,38.169,45.686,25.764,41.408,16.001,1,8,1
8,1,474,0.095374,3630.8,4619.7,9.3268,26.672,42.079,2716.8,75.911,120.41,0.3038,79.714,50.819,2647.9,25.401,48.616,3102.3,22.8,61.754,141.64,349.7,94.433,77.459,33.277,8.5565,26.305,6.6348,18.769,1.6431,34.304,13.51,23.67,1.0628,17.846,2.2647,4.6729,2.2145,0.012987,0.93065,0.10793,54.236,44.28,63.094,54.591,9.2184,62.985,24.738,35.063,40.509,43.332,26.301,41.933,18.202,1,8,1
8,1,475,0.094011,3681.0,4584.6,9.2864,26.619,42.103,2713.8,75.577,120.32,0.30279,79.727,48.274,2644.1,26.006,49.932,3101.0,23.008,61.929,141.34,348.64,94.735,77.313,33.277,8.5565,26.305,6.6348,18.769,1.6431,34.304,13.51,23.67,1.0628,17.846,2.2647,4.6729,2.2145,0.012987,0.93065,0.10793,54.236,44.28,62.23,55.011,9.3525,62.431,24.387,35.187,33.019,46.376,26.838,39.96,17.726,1,8,1
8,1,476,0.099379,3727.5,4551.5,9.34,27.236,42.41,2712.9,75.573,120.37,0.31248,79.949,50.846,2643.1,24.429,50.544,3101.8,23.349,62.075,144.43,346.78,94.521,77.554,33.099,8.8302,26.038,7.0164,18.675,1.6957,34.494,13.519,23.59,1.2017,18.246,2.3376,4.7241,2.1894,0.012987,0.93065,0.10793,54.236,44.28,64.245,54.088,10.06,61.126,24.193,36.577,40.589,47.792,27.067,41.231,16.892,1,8,1
8,1,477,0.10009,3716.8,4503.8,9.2538,26.916,42.201,2711.8,75.687,120.38,0.30921,80.143,49.497,2641.4,26.291,49.939,3102.7,23.066,62.288,144.61,344.6,94.684,77.718,33.099,8.8302,26.038,7.0164,18.675,1.6957,34.494,13.519,23.59,1.2017,18.246,2.3376,4.7241,2.1894,0.0082807,0.92236,0.12737,53.906,43.471,64.428,54.66,9.99,60.937,23.532,36.975,36.62,46.392,28.657,41.467,17.531,1,8,1
8,1,478,0.10641,3636.4,4521.2,9.4522,26.941,41.925,2709.2,75.586,120.37,0.30889,80.243,49.507,2637.8,25.872,48.087,3102.4,22.185,62.496,150.55,342.36,94.683,77.633,32.637,8.7401,26.45,6.8339,18.456,1.7031,34.318,13.484,23.842,1.031,17.99,2.3007,4.7568,2.3075,0.0082807,0.92236,0.12737,53.906,43.471,62.517,54.692,10.713,59.687,22.646,36.81,36.648,42.107,29.095,40.717,19.627,1,8,1
8,1,479,0.1082,3612.7,4561.9,9.1424,27.251,42.33,2707.9,76.209,120.36,0.31051,80.263,51.155,2637.0,24.312,49.039,3101.6,22.02,62.682,155.16,341.92,94.991,77.453,32.637,8.7401,26.45,6.8339,18.456,1.7031,34.318,13.484,23.842,1.031,17.99,2.3007,4.7568,2.3075,0.0082807,0.92236,0.12737,53.906,43.471,62.927,54.204,10.538,62.918,22.874,36.613,41.499,44.309,29.647,40.037,20.032,1,8,1
8,1,480,0.14574,3684.4,4565.2,9.284,26.838,41.895,2706.6,76.455,120.38,0.30358,80.139,49.458,2635.2,24.039,49.878,3102.5,23.62,62.85,158.49,340.36,94.7,77.055,31.881,8.8036,27.286,6.7749,18.414,1.6896,33.41,13.461,24.669,1.5007,18.446,2.3114,4.8895,2.3848,0.0082807,0.92236,0.12737,53.906,43.471,63.252,54.737,14.237,60.32,22.328,36.032,36.506,46.252,30.307,40.279,16.273,1,8,1
8,1,481,0.14366,3682.0,4543.8,9.2721,26.858,42.044,2703.9,76.205,120.38,0.30624,80.031,50.343,2632.1,22.947,50.116,3101.3,24.001,62.924,158.89,339.39,94.872,76.943,31.881,8.8036,27.286,6.7749,18.414,1.6896,33.41,13.461,24.669,1.5007,18.446,2.3114,4.8895,2.3848,0.0082807,0.92236,0.12737,53.906,43.471,63.293,54.992,14.441,60.52,21.953,35.707,39.108,46.803,31.228,39.874,15.4,1,8,1
8,1,482,0.21928,3683.2,4575.2,9.3782,27.027,42.609,2703.7,75.143,120.43,0.29529,79.942,50.035,2631.5,26.36,49.103,3100.0,21.906,63.001,164.12,339.71,94.567,76.86,31.78,8.8404,27.18,6.8965,18.546,1.6693,33.116,13.542,24.577,1.4129,18.212,2.3049,4.8519,2.3295,0.013735,0.9002,0.12072,52.549,43.53,63.864,54.779,21.253,58.908,22.181,35.903,38.204,44.457,31.664,41.665,20.413,1,10,1
8,1,483,0.21877,3701.6,4554.0,9.2002,26.745,42.082,2702.8,76.201,120.4,0.29965,79.965,51.788,2631.4,24.034,49.605,3099.1,22.428,63.083,168.2,340.29,94.69,76.963,31.78,8.8404,27.18,6.8965,18.546,1.6693,33.116,13.542,24.577,1.4129,18.212,2.3049,4.8519,2.3295,0.013735,0.9002,0.12072,52.549,43.53,63.546,55.032,21.303,61.713,22.497,35.372,43.362,45.621,32.23,40.994,19.194,1,10,1
8,1,484,0.23092,3680.9,4556.8,9.2482,27.162,42.652,2701.0,76.268,120.42,0.30415,80.088,50.542,2629.3,25.558,49.359,3097.3,22.435,63.2,168.66,339.76,94.526,77.571,32.091,8.7259,26.88,6.9637,18.668,1.6835,32.775,13.531,24.639,1.2506,18.414,2.3102,4.8235,2.288,0.013735,0.9002,0.12072,52.549,43.53,62.88,54.726,22.743,61.062,22.162,36.524,39.696,45.051,33.111,40.678,19.146,1,10,1
8,1,485,0.23028,3660.7,4597.5,9.2225,26.76,42.265,2700.9,76.033,120.44,0.30365,80.28,48.187,2629.9,24.533,50.531,3097.3,23.254,63.385,171.62,340.31,94.621,77.352,32.091,8.7259,26.88,6.9637,18.668,1.6835,32.775,13.531,24.639,1.2506,18.414,2.3102,4.8235,2.288,0.013735,0.9002,0.12072,52.549,43.53,63.227,54.238,22.806,61.143,22.274,36.585,32.764,47.762,33.76,41.514,17.219,1,10,1
8,1,486,0.20076,3643.5,4529.8,9.1458,26.939,42.574,2697.3,76.231,120.4,0.29852,80.237,48.864,2626.4,24.357,50.818,3092.8,23.703,63.507,176.89,340.98,94.653,76.893,31.797,8.942,26.324,6.9916,18.985,1.668,32.52,13.771,24.951,1.277,18.476,2.3407,4.7577,2.2954,0.013735,0.9002,0.12072,52.549,43.53,62.889,54.777,20.309,63.01,22.309,36.486,34.758,48.426,34.198,41.072,16.195,1,10,1
8,1,487,0.20616,3661.1,4541.8,9.2205,26.765,42.329,2692.5,75.949,120.39,0.30255,80.019,49.707,2621.2,25.372,49.449,3088.2,23.294,63.601,174.79,340.71,94.762,76.583,31.797,8.942,26.324,6.9916,18.985,1.668,32.52,13.771,24.951,1.277,18.476,2.3407,4.7577,2.2954,0.012782,0.90415,0.1065,53.105,44.299,62.587,54.632,19.779,58.811,21.948,35.994,37.238,45.259,34.861,40.472,17.219,1,10,1
8,1,488,0.23643,3680.5,4513.0,9.0466,26.859,42.244,2688.0,75.695,120.41,0.32682,79.898,50.773,2616.2,25.57,50.953,3083.4,22.461,63.632,178.81,340.8,94.784,77.091,32.42,8.6518,26.013,6.8352,19.285,1.739,32.515,13.501,23.896,1.0845,19.091,2.3151,4.8226,2.3955,0.012782,0.90415,0.1065,53.105,44.299,61.917,54.192,22.891,60.907,22.255,39.213,40.374,48.739,35.222,40.767,19.2,1,10,1
8,1,489,0.23232,3632.7,4518.4,9.3019,26.705,42.129,2687.1,74.52,120.39,0.32987,80.079,50.95,2615.7,25.656,49.776,3081.3,23.385,63.712,181.1,340.93,94.855,77.156,32.42,8.6518,26.013,6.8352,19.285,1.739,32.515,13.501,23.896,1.0845,19.091,2.3151,4.8226,2.3955,0.012782,0.90415,0.1065,53.105,44.299,62.741,54.126,23.295,60.881,22.1,38.842,40.895,46.015,35.732,40.331,17.02,1,10,1
8,1,490,0.1742,3674.1,4454.7,9.1839,26.709,42.098,2685.4,77.03,120.4,0.29159,80.245,49.03,2614.7,25.349,50.907,3079.1,23.545,63.819,185.2,341.7,94.771,77.169,32.518,8.596,25.777,6.9001,18.951,1.6733,33.181,13.659,23.625,1.1168,18.817,2.3764,4.864,2.3662,0.012782,0.90415,0.1065,53.105,44.299,63.37,54.093,17.337,59.753,22.358,35.993,35.244,48.632,36.076,41.416,16.651,1,8,1
8,1,491,0.17551,3657.5,4486.4,9.2954,27.175,42.529,2681.5,76.178,120.4,0.29617,80.331,50.079,2610.4,24.362,49.388,3076.9,23.401,63.957,186.02,341.17,94.737,77.361,32.518,8.596,25.777,6.9001,18.951,1.6733,33.181,13.659,23.625,1.1168,18.817,2.3764,4.864,2.3662,0.012782,0.90415,0.1065,53.105,44.299,63.655,53.714,17.208,61.503,22.129,35.434,38.332,45.117,36.707,40.973,16.985,1,8,1
8,1,492,0.16137,3652.6,4565.5,9.1725,26.867,41.743,2679.3,75.995,120.41,0.31036,80.519,49.545,2608.3,26.169,49.724,3074.9,23.08,64.109,189.02,340.32,94.687,77.161,32.671,9.0143,25.815,6.8972,18.908,1.7387,33.001,13.591,23.752,1.3848,19.074,2.3061,4.9086,2.2774,0.03271,0.89759,0.1242,53.558,44.386,63.184,53.527,16.15,60.231,21.93,37.583,36.761,45.895,37.355,40.812,17.755,1,8,1
8,1,493,0.16459,3649.1,4546.0,9.2375,26.661,42.436,2674.0,75.286,120.38,0.30982,80.402,50.446,2603.2,26.77,50.447,3070.8,23.286,64.277,190.47,339.84,94.785,77.128,32.671,9.0143,25.815,6.8972,18.908,1.7387,33.001,13.591,23.752,1.3848,19.074,2.3061,4.9086,2.2774,0.03271,0.89759,0.1242,53.558,44.386,63.244,53.761,15.834,60.85,21.56,37.649,39.413,47.568,38.01,40.458,17.28,1,8,1
8,1,494,0.14259,3673.9,4521.2,9.2322,26.946,42.299,2672.6,75.743,120.39,0.30566,80.676,49.81,2601.0,25.435,49.846,3068.9,23.428,64.413,192.32,339.64,94.738,77.492,32.384,8.8443,25.823,7.0806,19.126,1.7284,33.605,13.51,23.053,1.3269,18.984,2.39,4.9331,2.262,0.03271,0.89759,0.1242,53.558,44.386,62.828,54.138,14.251,61.203,21.579,36.036,37.539,46.177,38.627,40.809,16.914,1,8,1
8,1,495,0.14346,3684.1,4511.9,9.12,26.598,42.106,2668.6,74.531,120.4,0.3023,80.593,52.035,2597.1,26.071,49.386,3065.8,23.142,64.553,194.02,339.47,94.748,77.077,32.384,8.8443,25.823,7.0806,19.126,1.7284,33.605,13.51,23.053,1.3269,18.984,2.39,4.9331,2.262,0.03271,0.89759,0.1242,53.558,44.386,62.652,54.249,14.166,61.1,21.475,36.446,44.088,45.113,39.248,41.44,17.623,1,8,1
8,1,496,0.16639,3612.5,4519.3,9.2098,26.879,41.84,2666.6,75.502,120.36,0.29244,80.638,50.501,2594.3,25.807,50.647,3062.3,23.838,64.684,196.47,339.47,94.965,77.388,32.586,8.7794,25.128,6.7707,19.655,1.7415,33.457,13.598,22.993,1.3549,19.365,2.3645,4.9917,2.3808,0.03271,0.89759,0.1242,53.558,44.386,62.174,53.586,16.675,60.009,21.242,35.097,39.573,48.031,39.8,40.42,15.961,1,8,1
8,1,497,0.16816,3567.6,4482.4,9.244,26.963,42.249,2667.3,74.683,120.4,0.29228,81.016,50.952,2596.1,24.236,50.522,3064.9,22.726,64.819,199.61,338.36,94.848,77.74,32.586,8.7794,25.128,6.7707,19.655,1.7415,33.457,13.598,22.993,1.3549,19.365,2.3645,4.9917,2.3808,0.020704,0.91248,0.10287,53.242,44.358,62.947,54.028,16.5,58.508,21.276,35.117,40.902,47.741,40.233,40.289,18.55,1,8,1
8,1,498,0.14516,3687.2,4422.6,9.2208,27.061,42.055,2665.9,75.103,120.4,0.29757,81.204,49.778,2595.4,25.149,50.675,3063.7,22.555,64.986,200.01,338.48,94.823,77.422,32.445,8.6641,25.543,7.0127,19.33,1.7175,32.747,13.597,22.684,1.1833,19.328,2.337,4.9506,2.4486,0.020704,0.91248,0.10287,53.242,44.358,63.565,53.341,14.317,61.132,21.512,36.428,37.446,48.095,40.93,40.624,18.956,1,8,1
8,1,499,0.1453,3721.3,4466.0,9.2622,26.668,42.084,2660.3,75.727,120.41,0.29932,80.97,49.36,2588.6,26.567,50.64,3060.9,23.098,65.143,203.48,337.2,94.59,77.157,32.445,8.6641,25.543,7.0127,19.33,1.7175,32.747,13.597,22.684,1.1833,19.328,2.337,4.9506,2.4486,0.020704,0.91248,0.10287,53.242,44.358,62.979,52.821,14.303,61.57,20.629,36.214,36.217,48.015,41.347,40.459,17.691,1,8,1
8,1,500,0.1571,3614.6,4478.9,9.2969,26.695,42.363,2659.7,74.811,120.39,0.29953,81.081,48.435,2586.9,25.065,48.721,3057.0,22.857,65.261,203.35,337.13,94.839,77.319,32.096,8.5843,25.341,6.9781,19.511,1.7366,33.663,13.656,22.727,1.3395,19.01,2.3407,5.0282,2.2924,0.020704,0.91248,0.10287,53.242,44.358,62.684,53.344,15.156,59.377,20.819,35.812,33.495,43.574,42.082,39.844,18.24,1,8,1
9,1,1,0.21894,3708.1,4520.0,9.3634,26.851,42.553,2695.8,74.498,120.41,0.33653,80.19,50.612,2623.5,25.885,49.9,3095.8,23.915,65.282,215.46,337.85,94.635,76.989,31.25,8.8736,26.284,6.9015,18.86,1.6579,32.449,13.996,23.793,1.2444,19.068,2.2398,4.891,2.3353,0.011588,0.84024,0.11592,53.435,44.663,63.459,53.936,21.322,60.641,21.214,40.885,39.901,46.303,43.228,41.162,15.862,0,0,1
9,1,2,0.32847,3669.8,4511.5,9.3173,26.606,42.343,2696.9,75.371,120.4,0.35646,80.329,50.507,2624.3,27.039,50.535,3099.0,22.725,65.255,215.35,337.35,94.775,77.275,31.903,8.9646,26.255,6.7745,18.906,1.6634,33.016,13.65,24.565,1.1479,19.192,2.2082,5.0006,2.2991,0.020998,0.85428,0.07997,53.653,43.623,62.914,53.829,31.902,59.924,20.736,42.104,39.592,47.771,43.489,40.798,18.671,1,20,1
9,1,3,0.32584,3659.4,4510.5,9.3382,26.78,42.624,2696.9,75.825,120.43,0.35679,80.291,48.581,2624.3,23.871,51.708,3099.5,22.097,65.229,213.96,337.29,94.594,77.133,31.903,8.9646,26.255,6.7745,18.906,1.6634,33.016,13.65,24.565,1.1479,19.192,2.2082,5.0006,2.2991,0.020998,0.85428,0.07997,53.653,43.623,63.093,53.841,32.161,61.024,20.768,42.064,33.923,50.486,43.599,40.615,20.176,1,20,1
9,1,4,0.269,3701.0,4485.9,9.4336,26.409,42.178,2696.0,75.97,120.41,0.31639,80.223,50.734,2624.5,26.649,49.394,3097.6,23.132,65.236,214.98,337.76,94.734,77.092,31.832,9.0358,26.344,6.9857,19.148,1.6724,32.307,13.696,24.221,1.3446,18.92,2.2183,4.9031,2.3568,0.020998,0.85428,0.07997,53.653,43.623,63.532,54.005,26.595,59.277,20.931,37.724,40.26,45.132,43.496,40.837,17.731,0,0,1
9,1,5,0.2698,3699.8,4477.6,9.4473,27.031,42.393,2696.4,75.833,120.4,0.31665,80.266,50.843,2623.6,25.348,49.454,3098.8,22.368,65.226,215.2,337.12,94.551,77.15,31.832,9.0358,26.344,6.9857,19.148,1.6724,32.307,13.696,24.221,1.3446,18.92,2.2183,4.9031,2.3568,0.020998,0.85428,0.07997,53.653,43.623,63.553,54.103,26.516,61.277,21.092,37.692,40.579,45.27,43.464,41.09,19.544,0,0,1
9,1,6,0.28114,3607.4,4393.6,9.5402,26.988,41.843,2698.3,74.736,120.42,0.31788,80.322,48.882,2626.0,25.228,50.375,3098.2,22.913,65.194,215.18,337.87,94.672,77.466,31.986,8.7468,26.354,6.9542,18.935,1.6565,32.525,13.936,23.929,1.2298,18.948,2.2194,4.9045,2.2655,0.020998,0.85428,0.07997,53.653,43.623,63.293,54.472,27.39,59.465,21.416,38.56,34.811,47.402,43.453,40.747,18.233,0,0,1
9,1,7,0.28046,3625.5,4417.4,9.2974,26.609,42.257,2700.2,75.229,120.41,0.32046,80.474,51.905,2628.2,26.624,51.791,3101.1,22.706,65.207,215.46,337.59,94.647,77.379,31.986,8.7468,26.354,6.9542,18.935,1.6565,32.525,13.936,23.929,1.2298,18.948,2.2194,4.9045,2.2655,0.017255,0.85196,0.10428,54.423,43.693,62.981,54.187,27.457,61.809,21.096,38.246,43.705,50.679,43.795,40.551,18.713,0,0,1
9,1,8,0.26561,3661.6,4537.7,9.3315,26.896,42.331,2701.2,74.988,120.4,0.34671,80.596,48.595,2629.5,26.82,48.938,3100.8,21.886,65.298,216.78,338.08,94.644,77.589,32.207,9.0744,26.093,7.0134,19.473,1.6678,32.123,13.641,24.125,1.3137,18.82,2.3201,4.847,2.3192,0.017255,0.85196,0.10428,54.423,43.693,62.553,53.227,26.561,61.742,21.596,41.462,33.965,44.076,43.825,41.551,20.623,0,0,1
9,1,9,0.26891,3673.6,4516.8,9.1864,26.474,42.624,2699.6,74.506,120.39,0.34669,80.406,49.043,2627.2,24.303,49.104,3101.4,23.337,65.339,215.37,337.67,94.769,77.55,32.207,9.0744,26.093,7.0134,19.473,1.6678,32.123,13.641,24.125,1.3137,18.82,2.3201,4.847,2.3192,0.017255,0.85196,0.10428,54.423,43.693,62.347,53.477,26.236,62.408,20.754,41.465,35.284,44.461,44.095,40.082,17.178,1,20,1
9,1,10,0.24816,3621.1,4438.5,9.2407,26.793,42.436,2697.7,75.235,120.41,0.31236,80.166,48.828,2625.5,24.499,48.684,3096.9,22.711,65.319,214.91,338.8,94.673,76.841,31.918,9.0385,26.295,6.8409,18.868,1.6812,32.166,13.903,23.399,1.3535,19.149,2.2808,4.8962,2.2971,0.017255,0.85196,0.10428,54.423,43.693,62.635,53.021,24.263,63.194,21.385,37.691,34.651,43.488,44.284,41.116,18.73,0,0,1
9,1,11,0.24653,3612.8,4438.4,9.2541,27.048,42.032,2695.6,74.792,120.34,0.31273,80.034,50.614,2623.7,24.522,50.571,3097.0,22.644,65.267,215.15,338.3,94.864,77.099,31.918,9.0385,26.295,6.8409,18.868,1.6812,32.166,13.903,23.399,1.3535,19.149,2.2808,4.8962,2.2971,0.017255,0.85196,0.10428,54.423,43.693,62.777,53.023,24.424,61.684,21.271,37.645,39.907,47.856,44.417,39.572,18.896,0,0,1
9,1,12,0.27764,3666.8,4499.7,9.2801,26.945,42.358,2698.2,74.914,120.44,0.34579,80.071,50.227,2625.4,25.383,49.554,3098.5,22.779,65.2,217.69,338.9,94.757,77.28,31.982,8.9981,26.3,6.9225,19.212,1.6457,32.97,13.668,24.031,1.2247,19.047,2.2285,4.8734,2.2546,0.0042476,0.84045,0.08744,53.883,44.663,63.318,53.707,27.13,64.863,21.504,40.543,38.768,45.503,44.318,40.753,18.582,0,0,1
9,1,13,0.27579,3667.8,4522.4,9.3647,27.264,42.382,2699.4,74.217,120.39,0.34333,80.184,49.455,2627.9,24.684,50.147,3100.9,21.995,65.231,219.87,338.89,94.654,77.52,31.982,8.9981,26.3,6.9225,19.212,1.6457,32.97,13.668,24.031,1.2247,19.047,2.2285,4.8734,2.2546,0.0042476,0.84045,0.08744,53.883,44.663,63.301,53.435,27.311,60.32,21.48,40.844,36.497,46.874,44.263,41.025,20.417,0,0,1
9,1,14,0.27365,3647.9,4490.2,9.3804,26.693,42.118,2702.7,74.345,120.41,0.31471,80.477,51.68,2631.6,24.501,50.623,3102.0,23.476,65.272,218.95,338.75,94.583,77.746,32.216,9.0091,27.018,7.0323,18.86,1.6499,32.617,13.91,23.946,1.3425,18.828,2.2814,4.9614,2.2504,0.0042476,0.84045,0.08744,53.883,44.663,62.928,52.932,26.776,61.08,21.586,37.993,43.043,47.975,44.482,41.745,16.866,0,0,1
